ID	FORM_ID	DOCULECT	DOCULECT_ID	CONCEPT	CONCEPT_ID	VALUE	FORM	BORROWING
246270	275-3-830-1	Ese Ejja (Huarayo)	275	fly	3-830	we'we	we'we	
246271	275-3-831-1	Ese Ejja (Huarayo)	275	sandfly (midge), gnat	3-831	di	di	
246272	275-3-832-1	Ese Ejja (Huarayo)	275	mosquito	3-832	di	di	
246273	275-3-840-1	Ese Ejja (Huarayo)	275	worm	3-840	soso	soso	
246274	275-3-850-1	Ese Ejja (Huarayo)	275	snake	3-850	akwišo peo	akwišo peo	
246275	275-3-910-1	Ese Ejja (Huarayo)	275	firefly	3-910	sokwai	sokwai	
246276	275-3-920-1	Ese Ejja (Huarayo)	275	butterfly	3-920	xapipi	xapipi	
246277	275-3-940-1	Ese Ejja (Huarayo)	275	snail	3-940	šemo	šemo	
246278	275-3-950-1	Ese Ejja (Huarayo)	275	frog	3-950	e-na woi	e-na woi	
246279	275-3-960-1	Ese Ejja (Huarayo)	275	lizard	3-960	šaba nakwa	šaba nakwa	
246280	275-3-970-1	Ese Ejja (Huarayo)	275	crocodile, alligator	3-970	šai	šai	
246281	275-3-980-1	Ese Ejja (Huarayo)	275	turtle	3-980	dati	dati	
246282	275-4-120-1	Ese Ejja (Huarayo)	275	skin, hide	4-120	e-hee	e-hee	
246283	275-4-130-1	Ese Ejja (Huarayo)	275	flesh	4-130	e-yami	e-yami	
246284	275-4-140-1	Ese Ejja (Huarayo)	275	hair (head)	4-140	e-'ɲa	e-'ɲa	
246285	275-4-142-1	Ese Ejja (Huarayo)	275	beard	4-142	e-kwaša	e-kwaša	
246286	275-4-144-1	Ese Ejja (Huarayo)	275	body hair	4-144	e-'ɲa	e-'ɲa	
246287	275-4-150-1	Ese Ejja (Huarayo)	275	blood	4-150	e'na	e'na	
246288	275-4-151-1	Ese Ejja (Huarayo)	275	vein, artery	4-151	e-hao-na	e-hao-na	
246289	275-4-160-1	Ese Ejja (Huarayo)	275	bone	4-160	e-'sa	e-'sa	
246290	275-4-162-1	Ese Ejja (Huarayo)	275	rib	4-162	doxo xanixi	doxo xanixi	
246291	275-4-170-1	Ese Ejja (Huarayo)	275	horn	4-170	šedana	šedana	
246292	275-4-180-1	Ese Ejja (Huarayo)	275	tail	4-180	e-'wi	e-'wi	
246293	275-4-190-1	Ese Ejja (Huarayo)	275	back	4-190	e-daa-sa	e-daa-sa	
246294	275-4-191-1	Ese Ejja (Huarayo)	275	spine	4-191	e-daa-sa	e-daa-sa	
246295	275-4-200-1	Ese Ejja (Huarayo)	275	head	4-200	e-sapa	e-sapa	
246296	275-4-202-1	Ese Ejja (Huarayo)	275	skull	4-202	e-kipa-wexa	e-kipa-wexa	
246297	275-4-205-1	Ese Ejja (Huarayo)	275	forehead	4-205	e-bakwa	e-bakwa	
246298	275-4-207-1	Ese Ejja (Huarayo)	275	jaw	4-207	e-šemo-sa	e-šemo-sa	
246299	275-4-208-1	Ese Ejja (Huarayo)	275	cheek	4-208	e-šemo-yami	e-šemo-yami	
246300	275-4-210-1	Ese Ejja (Huarayo)	275	eye	4-210	e-koxa	e-koxa	
246301	275-4-212-1	Ese Ejja (Huarayo)	275	eyebrow	4-212	e-koxa-sa-ɲa	e-koxa-sa-ɲa	
246302	275-4-213-1	Ese Ejja (Huarayo)	275	eyelid	4-213	e-koxa-hee	e-koxa-hee	
246303	275-4-214-1	Ese Ejja (Huarayo)	275	eyelash	4-214	e-koxa-ɲa	e-koxa-ɲa	
246304	275-4-220-1	Ese Ejja (Huarayo)	275	ear	4-220	e-šaxa	e-šaxa	
246305	275-4-232-1	Ese Ejja (Huarayo)	275	mucus (nasal)	4-232	wiši	wiši	
246306	275-4-240-1	Ese Ejja (Huarayo)	275	mouth	4-240	e-naba	e-naba	
246307	275-4-241-1	Ese Ejja (Huarayo)	275	beak	4-241	e-'wi	e-'wi	
246308	275-4-250-1	Ese Ejja (Huarayo)	275	lip	4-250	e-kwasa	e-kwasa	
246309	275-4-260-1	Ese Ejja (Huarayo)	275	tongue	4-260	e-yana	e-yana	
246310	275-4-270-1	Ese Ejja (Huarayo)	275	tooth	4-270	e-'se	e-'se	
246311	275-4-271-1	Ese Ejja (Huarayo)	275	gums	4-271	e-sekwe ono-xi	e-sekwe ono-xi	
246312	275-4-272-1	Ese Ejja (Huarayo)	275	molartooth	4-272	yamaxa	yamaxa	
246313	275-4-280-1	Ese Ejja (Huarayo)	275	neck	4-280	e-piki	e-piki	
246314	275-4-290-1	Ese Ejja (Huarayo)	275	throat	4-290	e-naa	e-naa	
246315	275-4-300-1	Ese Ejja (Huarayo)	275	shoulder	4-300	e-beoxo	e-beoxo	
246316	275-4-302-1	Ese Ejja (Huarayo)	275	collarbone	4-302	e-se-pexa-sa	e-se-pexa-sa	
246317	275-4-310-1	Ese Ejja (Huarayo)	275	arm	4-310	yaa	yaa	
246318	275-4-321-1	Ese Ejja (Huarayo)	275	wrist	4-321	e-me šoši-xi	e-me šoši-xi	
246319	275-4-330-1	Ese Ejja (Huarayo)	275	hand	4-330	e-'me	e-'me	
246320	275-4-340-1	Ese Ejja (Huarayo)	275	finger	4-340	e-'me sisi	e-'me sisi	
246321	275-4-342-1	Ese Ejja (Huarayo)	275	thumb	4-342	e-'me sisi	e-'me sisi	
246322	275-4-344-1	Ese Ejja (Huarayo)	275	fingernail	4-344	e-'me kiši	e-'me kiši	
246323	275-4-345-1	Ese Ejja (Huarayo)	275	claw	4-345	e-'me	e-'me	
246324	275-4-350-1	Ese Ejja (Huarayo)	275	leg	4-350	e-'sa	e-'sa	
246325	275-4-351-1	Ese Ejja (Huarayo)	275	thigh	4-351	e-kise	e-kise	
246326	275-4-360-1	Ese Ejja (Huarayo)	275	knee	4-360	e-kwiʔo	e-kwiʔo	
246327	275-4-370-1	Ese Ejja (Huarayo)	275	foot	4-370	e-hio-xi	e-hio-xi	
246328	275-4-371-1	Ese Ejja (Huarayo)	275	ankle	4-371	e-šoši-xi	e-šoši-xi	
246329	275-4-374-1	Ese Ejja (Huarayo)	275	footprint	4-374	e-hio-xi	e-hio-xi	
246330	275-4-380-1	Ese Ejja (Huarayo)	275	toe	4-380	e-hio-xi	e-hio-xi	
246331	275-4-392-1	Ese Ejja (Huarayo)	275	wing	4-392	e-kwičo	e-kwičo	
246332	275-4-393-1	Ese Ejja (Huarayo)	275	feather	4-393	e-'ɲa	e-'ɲa	
246333	275-4-400-1	Ese Ejja (Huarayo)	275	chest	4-400	e-seʔo	e-seʔo	
246334	275-4-410-1	Ese Ejja (Huarayo)	275	breast (of woman)	4-410	e-toxo	e-toxo	
246335	275-4-412-1	Ese Ejja (Huarayo)	275	nipple, teat	4-412	e-toxo	e-toxo	
246336	275-4-420-1	Ese Ejja (Huarayo)	275	udder	4-420	e-toxo	e-toxo	
246337	275-4-430-1	Ese Ejja (Huarayo)	275	navel	4-430	soo	soo	
246338	275-4-440-1	Ese Ejja (Huarayo)	275	heart	4-440	e-kihi-xi	e-kihi-xi	
246339	275-4-441-1	Ese Ejja (Huarayo)	275	lung	4-441	e-šaho	e-šaho	
246340	275-4-450-1	Ese Ejja (Huarayo)	275	liver	4-450	e-kakwa	e-kakwa	
246341	275-4-451-1	Ese Ejja (Huarayo)	275	kidney	4-451	e-yopi	e-yopi	
246342	275-4-460-1	Ese Ejja (Huarayo)	275	stomach	4-460	e-see	e-see	
246343	275-4-461-1	Ese Ejja (Huarayo)	275	intestines, guts	4-461	e-see	e-see	
246344	275-4-463-1	Ese Ejja (Huarayo)	275	hip	4-463	e-kaxete	e-kaxete	
246345	275-4-464-1	Ese Ejja (Huarayo)	275	buttocks	4-464	e-'wi	e-'wi	
246346	275-4-490-1	Ese Ejja (Huarayo)	275	testicle	4-490	e-biɲaxa	e-biɲaxa	
246347	275-4-492-1	Ese Ejja (Huarayo)	275	penis	4-492	e-kwii	e-kwii	
246348	275-4-530-1	Ese Ejja (Huarayo)	275	cough	4-530	oho-kwe	oho-kwe	
246349	275-4-550-1	Ese Ejja (Huarayo)	275	perspire	4-550	wiši-kwe	wiši-kwe	
246350	275-4-560-1	Ese Ejja (Huarayo)	275	spit	4-560	kwičo-hea-kwe	kwičo-hea-kwe	
246351	275-4-570-1	Ese Ejja (Huarayo)	275	vomit	4-570	boii-kwe	boii-kwe	
246352	275-4-580-1	Ese Ejja (Huarayo)	275	bite	4-580	šoi-kwe	šoi-kwe	
246353	275-4-590-1	Ese Ejja (Huarayo)	275	lick	4-590	sio-kwe	sio-kwe	
246354	275-4-591-1	Ese Ejja (Huarayo)	275	dribble	4-591	kwii-kwii-kwe	kwii-kwii-kwe	
246355	275-4-610-1	Ese Ejja (Huarayo)	275	sleep	4-610	kawi-kwe	kawi-kwe	
246356	275-4-620-1	Ese Ejja (Huarayo)	275	dream	4-620	e-kawi	e-kawi	
246357	275-4-640-1	Ese Ejja (Huarayo)	275	break wind	4-640	e-kwiši	e-kwiši	
246358	275-4-650-1	Ese Ejja (Huarayo)	275	urinate	4-650	wiya-kwe	wiya-kwe	
246359	275-4-660-1	Ese Ejja (Huarayo)	275	defecate	4-660	see-kwe	see-kwe	
246360	275-4-670-1	Ese Ejja (Huarayo)	275	have sexual intercourse	4-670	toxo-kwe	toxo-kwe	
246361	275-4-680-1	Ese Ejja (Huarayo)	275	shiver	4-680	pio-pio-kwe	pio-pio-kwe	
246362	275-4-690-1	Ese Ejja (Huarayo)	275	bathe	4-690	ša-kwe	ša-kwe	
246363	275-4-720-1	Ese Ejja (Huarayo)	275	born (to be)	4-720	kwaya-kwe	kwaya-kwe	
246364	275-4-740-1	Ese Ejja (Huarayo)	275	live, living, life	4-740	ani-kwe	ani-kwe	
246365	275-4-750-1	Ese Ejja (Huarayo)	275	die, dead	4-750	mano-kwe	mano-kwe	
246366	275-4-751-1	Ese Ejja (Huarayo)	275	drowned	4-751	wiʔi-kwe	wiʔi-kwe	
246367	275-4-760-1	Ese Ejja (Huarayo)	275	kill	4-760	kekwa-kwe	kekwa-kwe	
246368	275-4-770-1	Ese Ejja (Huarayo)	275	corpse	4-770	dexa waxii	dexa waxii	
246369	275-4-780-1	Ese Ejja (Huarayo)	275	bury (the dead)	4-780	moʔio-kwe	moʔio-kwe	
246370	275-4-810-1	Ese Ejja (Huarayo)	275	strong, mighty, powerful	4-810	kia-kaʔa	kia-kaʔa	
246371	275-4-820-1	Ese Ejja (Huarayo)	275	weak	4-820	e-šibio	e-šibio	
246372	275-4-840-1	Ese Ejja (Huarayo)	275	sick, sickness	4-840	kia-nee	kia-nee	
246373	275-4-841-1	Ese Ejja (Huarayo)	275	fever	4-841	kio-kio	kio-kio	
246374	275-4-843-1	Ese Ejja (Huarayo)	275	cold (catarrh)	4-843	oho-oho	oho-oho	
246375	275-4-850-1	Ese Ejja (Huarayo)	275	wound, sore	4-850	čihi	čihi	
246376	275-4-853-1	Ese Ejja (Huarayo)	275	swelling	4-853	e-šexe	e-šexe	
246377	275-4-855-1	Ese Ejja (Huarayo)	275	blister	4-855	čihi	čihi	
246378	275-4-870-1	Ese Ejja (Huarayo)	275	physician	4-870	e-yami tekwa	e-yami tekwa	
246379	275-4-910-1	Ese Ejja (Huarayo)	275	tired, weary	4-910	kia-mano	kia-mano	
246380	275-4-912-1	Ese Ejja (Huarayo)	275	rest	4-912	mano-kwe; tawi-kwe	mano-kwe	
246381	275-4-912-2	Ese Ejja (Huarayo)	275	rest	4-912	mano-kwe; tawi-kwe	tawi-kwe	
246382	275-4-920-1	Ese Ejja (Huarayo)	275	lazy	4-920	kia-mano	kia-mano	
246383	275-4-930-1	Ese Ejja (Huarayo)	275	bald	4-930	sapa sio	sapa sio	
246384	275-4-940-1	Ese Ejja (Huarayo)	275	lame	4-940	hio-xi	hio-xi	
246385	275-4-950-1	Ese Ejja (Huarayo)	275	deaf	4-950	šaxa-'ma	šaxa-'ma	
246386	275-4-960-1	Ese Ejja (Huarayo)	275	mute	4-960	soi-'ma	soi-'ma	
246387	275-4-970-1	Ese Ejja (Huarayo)	275	blind	4-970	toxa-'ma	toxa-'ma	
246388	275-4-990-1	Ese Ejja (Huarayo)	275	naked, bare	4-990	daki-'ma	daki-'ma	
246389	275-5-110-1	Ese Ejja (Huarayo)	275	eat	5-110	ixia-kwe	ixia-kwe	
246390	275-5-120-1	Ese Ejja (Huarayo)	275	food	5-120	e-ixia-xi	e-ixia-xi	
246391	275-5-121-1	Ese Ejja (Huarayo)	275	cooked	5-121	kwa kwa-kwe	kwa kwa-kwe	
246392	275-5-122-1	Ese Ejja (Huarayo)	275	raw	5-122	eše	eše	
246393	275-5-123-1	Ese Ejja (Huarayo)	275	ripe	5-123	kia-hawa	kia-hawa	
246394	275-5-124-1	Ese Ejja (Huarayo)	275	green, unripe	5-124	hawa-ʔaxa	hawa-ʔaxa	
246395	275-5-125-1	Ese Ejja (Huarayo)	275	rotten	5-125	kia-ʔiwi	kia-ʔiwi	
246396	275-5-130-1	Ese Ejja (Huarayo)	275	drink	5-130	iši-kwe	iši-kwe	
246397	275-5-140-1	Ese Ejja (Huarayo)	275	hunger	5-140	kia-šoʔi	kia-šoʔi	
246398	275-5-141-1	Ese Ejja (Huarayo)	275	famine	5-141	kia-šoʔi	kia-šoʔi	
246399	275-5-160-1	Ese Ejja (Huarayo)	275	suck	5-160	bibi-kwe	bibi-kwe	
246400	275-5-180-1	Ese Ejja (Huarayo)	275	chew	5-180	ixia-paša-kwe	ixia-paša-kwe	
246401	275-5-210-1	Ese Ejja (Huarayo)	275	cook	5-210	kwa kwa-kwe	kwa kwa-kwe	
246402	275-5-220-1	Ese Ejja (Huarayo)	275	boil (vb)	5-220	dawa-okwa-kwe	dawa-okwa-kwe	
246403	275-5-230-1	Ese Ejja (Huarayo)	275	roast, fry	5-230	dawa-kwe	dawa-kwe	
246404	275-5-260-1	Ese Ejja (Huarayo)	275	pot, cooking vessel	5-260	meši	meši	
246405	275-5-310-1	Ese Ejja (Huarayo)	275	dish	5-310	e-ixia-xi; tepe	e-ixia-xi	
246406	275-5-310-2	Ese Ejja (Huarayo)	275	dish	5-310	e-ixia-xi; tepe	tepe	
246407	275-5-320-1	Ese Ejja (Huarayo)	275	plate	5-320	tepe	tepe	
246408	275-5-370-1	Ese Ejja (Huarayo)	275	spoon	5-370	xohi-wi	xohi-wi	
246409	275-5-380-1	Ese Ejja (Huarayo)	275	knife (2)	5-380	e-hewi-xi	e-hewi-xi	
246410	275-5-390-1	Ese Ejja (Huarayo)	275	fork (2)	5-390	e-kekwa-nekia-xi	e-kekwa-nekia-xi	
246411	275-5-410-1	Ese Ejja (Huarayo)	275	meal (a)	5-410	bobi; nočii	bobi	
246412	275-5-410-2	Ese Ejja (Huarayo)	275	meal (a)	5-410	bobi; nočii	nočii	
246413	275-5-440-1	Ese Ejja (Huarayo)	275	dinner	5-440	bobi; e-ixia-xi	bobi	
246414	275-5-440-2	Ese Ejja (Huarayo)	275	dinner	5-440	bobi; e-ixia-xi	e-ixia-xi	
246415	275-5-460-1	Ese Ejja (Huarayo)	275	peel	5-460	iša-kwe; čio-kwe	iša-kwe	
246416	275-5-460-2	Ese Ejja (Huarayo)	275	peel	5-460	iša-kwe; čio-kwe	čio-kwe	
246417	275-5-470-1	Ese Ejja (Huarayo)	275	sieve, strain	5-470	ikwi-kwe	ikwi-kwe	
246418	275-5-480-1	Ese Ejja (Huarayo)	275	scrape	5-480	kwea-sio-kwe	kwea-sio-kwe	
246419	275-5-490-1	Ese Ejja (Huarayo)	275	stir, mix	5-490	hea-waxo-kwe	hea-waxo-kwe	
246420	275-5-550-1	Ese Ejja (Huarayo)	275	meal, flour	5-550	tabo	tabo	
246421	275-5-560-1	Ese Ejja (Huarayo)	275	crush, grind	5-560	kwea-tami-ikwe	kwea-tami-ikwe	
246422	275-5-570-1	Ese Ejja (Huarayo)	275	mill	5-570	ixia-moo-mee-xi	ixia-moo-mee-xi	
246423	275-5-580-1	Ese Ejja (Huarayo)	275	mortar (2)	5-580	e-kekwa-poho-xi	e-kekwa-poho-xi	
246424	275-5-610-1	Ese Ejja (Huarayo)	275	meat	5-610	e-yami	e-yami	
246425	275-5-640-1	Ese Ejja (Huarayo)	275	soup, broth	5-640	e-na-ʔoxo	e-na-ʔoxo	
246426	275-5-660-1	Ese Ejja (Huarayo)	275	bean	5-660	xono-so	xono-so	
246427	275-5-710-1	Ese Ejja (Huarayo)	275	fruit	5-710	e-xaxa	e-xaxa	
246428	275-5-712-1	Ese Ejja (Huarayo)	275	bunch	5-712	soeɲa	soeɲa	
246429	275-5-791-1	Ese Ejja (Huarayo)	275	grease, fat	5-791	e-sei	e-sei	
246430	275-5-821-1	Ese Ejja (Huarayo)	275	chili pepper	5-821	bišo	bišo	
246431	275-5-840-1	Ese Ejja (Huarayo)	275	honey	5-840	eka-'na	eka-'na	
246432	275-5-850-1	Ese Ejja (Huarayo)	275	sugar	5-850	aka-'na	aka-'na	
246433	275-5-860-1	Ese Ejja (Huarayo)	275	milk (noun)	5-860	toxo-'na	toxo-'na	
246434	275-5-890-1	Ese Ejja (Huarayo)	275	butter	5-890	e-sei	e-sei	
246435	275-5-900-1	Ese Ejja (Huarayo)	275	beverage, drink	5-900	e-iši-xi	e-iši-xi	
246436	275-5-910-1	Ese Ejja (Huarayo)	275	mead	5-910	eka-'na	eka-'na	
246437	275-5-940-1	Ese Ejja (Huarayo)	275	fermented drink	5-940	e-iši-xi; bi'šo-'na	e-iši-xi	
246438	275-5-940-2	Ese Ejja (Huarayo)	275	fermented drink	5-940	e-iši-xi; bi'šo-'na	bi'šo-'na	
246439	275-5-970-1	Ese Ejja (Huarayo)	275	egg	5-970	e-'xa	e-'xa	
246440	275-6-110-1	Ese Ejja (Huarayo)	275	put on (clothes)	6-110	yošo-kwe	yošo-kwe	
246441	275-6-120-1	Ese Ejja (Huarayo)	275	clothing, clothes	6-120	daki	daki	
246442	275-6-210-1	Ese Ejja (Huarayo)	275	cloth	6-210	daki	daki	
246443	275-6-240-1	Ese Ejja (Huarayo)	275	cotton	6-240	wapehe	wapehe	
246444	275-6-280-1	Ese Ejja (Huarayo)	275	fur	6-280	e-hee	e-hee	
246445	275-6-290-1	Ese Ejja (Huarayo)	275	leather	6-290	e-hee	e-hee	
246446	275-6-310-1	Ese Ejja (Huarayo)	275	spin	6-310	meyo-kwe; baʔio-kwe	meyo-kwe	
246447	275-6-310-2	Ese Ejja (Huarayo)	275	spin	6-310	meyo-kwe; baʔio-kwe	baʔio-kwe	
246448	275-6-320-1	Ese Ejja (Huarayo)	275	spindle	6-320	e-baʔo-xi	e-baʔo-xi	
246449	275-6-330-1	Ese Ejja (Huarayo)	275	weave	6-330	sipi-kwe	sipi-kwe	
246450	275-6-350-1	Ese Ejja (Huarayo)	275	sew	6-350	soto-kwe	soto-kwe	
246451	275-6-360-1	Ese Ejja (Huarayo)	275	needle	6-360	e-soto-xi	e-soto-xi	
246452	275-6-370-1	Ese Ejja (Huarayo)	275	awl	6-370	ikwi	ikwi	
246453	275-6-380-1	Ese Ejja (Huarayo)	275	thread	6-380	e-mahii	e-mahii	
246454	275-6-420-1	Ese Ejja (Huarayo)	275	woman's dress	6-420	daki	daki	
246455	275-6-440-1	Ese Ejja (Huarayo)	275	shirt	6-440	daki	daki	
246456	275-6-460-1	Ese Ejja (Huarayo)	275	skirt	6-460	kimaixi	kimaixi	
246457	275-6-480-1	Ese Ejja (Huarayo)	275	trousers	6-480	daki kise	daki kise	
246458	275-6-490-1	Ese Ejja (Huarayo)	275	stocking, sock	6-490	e-heo-xi	e-heo-xi	
246459	275-6-510-1	Ese Ejja (Huarayo)	275	shoe	6-510	e-heo-xi	e-heo-xi	
246460	275-6-550-1	Ese Ejja (Huarayo)	275	hat, cap	6-550	e-yoxa-ha-xi	e-yoxa-ha-xi	
246461	275-6-710-1	Ese Ejja (Huarayo)	275	ornament, adornment	6-710	boba	boba	
246462	275-6-740-1	Ese Ejja (Huarayo)	275	bracelet	6-740	e-me-ho-ʔia-xi	e-me-ho-ʔia-xi	
246463	275-6-750-1	Ese Ejja (Huarayo)	275	necklace	6-750	e-ixi	e-ixi	
246464	275-6-770-1	Ese Ejja (Huarayo)	275	earring	6-770	baʔe-wana-xi	baʔe-wana-xi	
246465	275-6-910-1	Ese Ejja (Huarayo)	275	comb	6-910	e-yoxa-kekwa-šo	e-yoxa-kekwa-šo	
246466	275-6-930-1	Ese Ejja (Huarayo)	275	razor	6-930	e-hewi-xi	e-hewi-xi	
246467	275-6-950-1	Ese Ejja (Huarayo)	275	soap	6-950	e-besa-xi	e-besa-xi	
246468	275-6-960-1	Ese Ejja (Huarayo)	275	mirror	6-960	e-xa-toxa-ba-ti-xi	e-xa-toxa-ba-ti-xi	
246469	275-7-110-1	Ese Ejja (Huarayo)	275	dwell, live	7-110	ani-kwe	ani-kwe	
246470	275-7-120-1	Ese Ejja (Huarayo)	275	house	7-120	e-'ki	e-'ki	
246471	275-7-260-1	Ese Ejja (Huarayo)	275	floor	7-260	meši	meši	
246472	275-7-430-1	Ese Ejja (Huarayo)	275	chair	7-430	e-ani-xi	e-ani-xi	
246473	275-7-450-1	Ese Ejja (Huarayo)	275	lamp, torch	7-450	e-haa-sowa-xi	e-haa-sowa-xi	
246474	275-7-480-1	Ese Ejja (Huarayo)	275	trough	7-480	akwi pexa	akwi pexa	
246475	275-7-530-1	Ese Ejja (Huarayo)	275	ridgepole	7-530	e-wi-saxa-xi	e-wi-saxa-xi	
246476	275-7-550-1	Ese Ejja (Huarayo)	275	beam	7-550	ša-ša-xaa-xi	ša-ša-xaa-xi	
246477	275-7-560-1	Ese Ejja (Huarayo)	275	post, pole	7-560	e-kone	e-kone	
246478	275-7-570-1	Ese Ejja (Huarayo)	275	board	7-570	akwi kekwa-sio	akwi kekwa-sio	
246479	275-7-580-1	Ese Ejja (Huarayo)	275	arch	7-580	e-koi-xi	e-koi-xi	
246480	275-8-150-1	Ese Ejja (Huarayo)	275	cultivate, till	8-150	kekwa-kwe; bana-kwe	kekwa-kwe	
246481	275-8-150-2	Ese Ejja (Huarayo)	275	cultivate, till	8-150	kekwa-kwe; bana-kwe	bana-kwe	
246482	275-8-220-1	Ese Ejja (Huarayo)	275	dig	8-220	boho-ʔio-kwe	boho-ʔio-kwe	
246483	275-8-310-1	Ese Ejja (Huarayo)	275	sow	8-310	bana-kwe	bana-kwe	
246484	275-8-311-1	Ese Ejja (Huarayo)	275	seed	8-311	e-'so	e-'so	
246485	275-8-320-1	Ese Ejja (Huarayo)	275	mow, reap	8-320	haa-kwe	haa-kwe	
246486	275-8-330-1	Ese Ejja (Huarayo)	275	sickle, scythe	8-330	e-haa-xi	e-haa-xi	
246487	275-8-340-1	Ese Ejja (Huarayo)	275	thresh	8-340	piče-kwe	piče-kwe	
246488	275-8-420-1	Ese Ejja (Huarayo)	275	grain (barley, oats etc)	8-420	e'so	e'so	
246489	275-8-470-1	Ese Ejja (Huarayo)	275	maize, corn	8-470	e-šixe	e-šixe	
246490	275-8-480-1	Ese Ejja (Huarayo)	275	rice	8-480	sipone e-xaxa	sipone e-xaxa	
246491	275-8-510-1	Ese Ejja (Huarayo)	275	grass	8-510	sipone	sipone	
246492	275-8-531-1	Ese Ejja (Huarayo)	275	plant (vb)	8-531	bano-kwe	bano-kwe	
246493	275-8-540-1	Ese Ejja (Huarayo)	275	root	8-540	akwi saxa	akwi saxa	
246494	275-8-550-1	Ese Ejja (Huarayo)	275	branch	8-550	e-ɲa	e-ɲa	
246495	275-8-560-1	Ese Ejja (Huarayo)	275	leaf	8-560	akwi ʔiɲa	akwi ʔiɲa	
246496	275-8-570-1	Ese Ejja (Huarayo)	275	flower	8-570	e-šaša	e-šaša	
246497	275-8-600-1	Ese Ejja (Huarayo)	275	tree	8-600	akwi	akwi	
246498	275-8-670-1	Ese Ejja (Huarayo)	275	vine	8-670	xono	xono	
246499	275-8-680-1	Ese Ejja (Huarayo)	275	tobacco	8-680	šawano e-ixia-wičača-xi	šawano e-ixia-wičača-xi	
246500	275-8-690-1	Ese Ejja (Huarayo)	275	smoke (tobacco)	8-690	šawano ixia-wičača-kwe	šawano ixia-wičača-kwe	
246501	275-8-730-1	Ese Ejja (Huarayo)	275	tree trunk	8-730	akwi	akwi	
246502	275-8-740-1	Ese Ejja (Huarayo)	275	forked branch	8-740	akwi yaa	akwi yaa	
246503	275-8-750-1	Ese Ejja (Huarayo)	275	bark	8-750	e-hee	e-hee	
246504	275-8-810-1	Ese Ejja (Huarayo)	275	palm tree	8-810	xi	xi	
246505	275-8-840-1	Ese Ejja (Huarayo)	275	banana tree	8-840	e-hawi	e-hawi	
246506	275-8-920-1	Ese Ejja (Huarayo)	275	tapioca, manioc, cassava	8-920	eki	eki	
246507	275-8-931-1	Ese Ejja (Huarayo)	275	pumpkin, squash	8-931	tepe	tepe	
246508	275-8-940-1	Ese Ejja (Huarayo)	275	bamboo	8-940	dewe	dewe	
246509	275-8-941-1	Ese Ejja (Huarayo)	275	sugar cane	8-941	e'ka	e'ka	
246510	275-8-960-1	Ese Ejja (Huarayo)	275	fish poison (root)	8-960	akwi mano-xe	akwi mano-xe	
246511	275-8-980-1	Ese Ejja (Huarayo)	275	mushroom	8-980	di	di	
246512	275-9-110-1	Ese Ejja (Huarayo)	275	do, make	9-110	a-kwe	a-kwe	
246513	275-9-120-1	Ese Ejja (Huarayo)	275	work	9-120	a-kwe	a-kwe	
246514	275-9-140-1	Ese Ejja (Huarayo)	275	bend	9-140	hea-koii-kwe; kokwa-kwe	hea-koii-kwe	
246515	275-9-140-2	Ese Ejja (Huarayo)	275	bend	9-140	hea-koii-kwe; kokwa-kwe	kokwa-kwe	
246516	275-9-150-1	Ese Ejja (Huarayo)	275	fold	9-150	kabobo-kwe	kabobo-kwe	
246517	275-9-160-1	Ese Ejja (Huarayo)	275	tie, bind	9-160	heo-nekia-kwe	heo-nekia-kwe	
246518	275-9-161-1	Ese Ejja (Huarayo)	275	untie	9-161	pičo-kwe	pičo-kwe	
246519	275-9-190-1	Ese Ejja (Huarayo)	275	rope, cord	9-190	ato; xono	ato	
246520	275-9-190-2	Ese Ejja (Huarayo)	275	rope, cord	9-190	ato; xono	xono	
246521	275-9-192-1	Ese Ejja (Huarayo)	275	knot (noun)	9-192	pošo	pošo	
246522	275-9-210-1	Ese Ejja (Huarayo)	275	strike (hit, beat)	9-210	poho-kwe	poho-kwe	
246523	275-9-211-1	Ese Ejja (Huarayo)	275	pound with fist	9-211	kwia-kea-kwe	kwia-kea-kwe	
246524	275-9-220-1	Ese Ejja (Huarayo)	275	cut	9-220	haa-kwe	haa-kwe	
246525	275-9-222-1	Ese Ejja (Huarayo)	275	chop, hew	9-222	kekwa-nekia-kwe	kekwa-nekia-kwe	
246526	275-9-230-1	Ese Ejja (Huarayo)	275	knife	9-230	e-haa-xi	e-haa-xi	
246527	275-9-250-1	Ese Ejja (Huarayo)	275	ax	9-250	šoši-xi	šoši-xi	
246528	275-9-270-1	Ese Ejja (Huarayo)	275	split	9-270	taa-kwe	taa-kwe	
246529	275-9-280-1	Ese Ejja (Huarayo)	275	tear	9-280	isa-kwe	isa-kwe	
246530	275-9-290-1	Ese Ejja (Huarayo)	275	flay, skin	9-290	hee-iša-kwe	hee-iša-kwe	
246531	275-9-310-1	Ese Ejja (Huarayo)	275	rub, wipe	9-310	kwi-kwe	kwi-kwe	
246532	275-9-320-1	Ese Ejja (Huarayo)	275	stretch	9-320	še-kwe	še-kwe	
246533	275-9-330-1	Ese Ejja (Huarayo)	275	pull	9-330	čio-kwe	čio-kwe	
246534	275-9-341-1	Ese Ejja (Huarayo)	275	hang up	9-341	baʔe-kwe	baʔe-kwe	
